x,01_Soil,02_Dry_bush,03_Soil,04_Very_green_bush,05_Soil_with_crust,06_Soil_without_crust,07_Desert_pink_flowers,08_Brown_thorns,09_Very_dry_grass,10_Mix_of_soil_and_crust,11_Dense_desert_pink_flowers,12_Soil_with_crust,13_Rock_and_stones,14_Small_stones,15_Green-light_blue_bush,16_Very_dry_grass,17_Greenish_thorns,18_Bush,19_Sparse_dry_grass,20_Soil_with_crust,21_Acacia
1.2970 ,0.458200000,0.308250000,0.584433333,0.346566667,0.572066667,0.569725000,0.481233333,0.523066667,0.619366667,0.569633333,0.373833333,0.577900000,0.653275000,0.718875000,0.364400000,0.550466667,0.413366667,0.413375000,0.527166667,0.558133333,0.396640000
1.3008 ,0.458900000,0.308775000,0.584466667,0.344733333,0.572233333,0.570125000,0.479900000,0.523933333,0.620366667,0.569966667,0.370900000,0.577900000,0.653325000,0.719075000,0.361633333,0.551166667,0.410300000,0.413425000,0.527866667,0.558766667,0.395660000
1.3046 ,0.459600000,0.309175000,0.584700000,0.342466667,0.572333333,0.570425000,0.478266667,0.524466667,0.621133333,0.570200000,0.367333333,0.577766667,0.653400000,0.719275000,0.358333333,0.551533333,0.406566667,0.413450000,0.528500000,0.559400000,0.394300000
1.3083 ,0.460033333,0.309450000,0.584733333,0.339666667,0.572300000,0.570575000,0.476200000,0.524866667,0.621633333,0.570400000,0.363233333,0.577666667,0.653250000,0.719450000,0.354433333,0.551766667,0.402333333,0.413400000,0.529100000,0.560066667,0.392660000
1.3121 ,0.460266667,0.309625000,0.584833333,0.336433333,0.572333333,0.570850000,0.473900000,0.525033333,0.622000000,0.570600000,0.358666667,0.577533333,0.653125000,0.719500000,0.349866667,0.551466667,0.397133333,0.413075000,0.529533333,0.560700000,0.390600000
1.3159 ,0.460400000,0.309700000,0.584866667,0.332833333,0.572400000,0.571025000,0.471166667,0.524966667,0.622066667,0.570766667,0.353566667,0.577333333,0.652850000,0.719550000,0.344766667,0.550666667,0.391266667,0.412550000,0.529866667,0.561433333,0.388080000
1.3196 ,0.460466667,0.309800000,0.585166667,0.328766667,0.572400000,0.571325000,0.468266667,0.524533333,0.621833333,0.571066667,0.348066667,0.577233333,0.652650000,0.719525000,0.339033333,0.549600000,0.384633333,0.411750000,0.530133333,0.562000000,0.385160000
1.3234 ,0.460233333,0.309825000,0.585466667,0.324466667,0.572166667,0.571325000,0.464933333,0.523466667,0.621066667,0.571200000,0.342433333,0.577100000,0.652275000,0.719300000,0.333166667,0.548233333,0.378100000,0.411100000,0.530300000,0.562700000,0.382140000
1.3272 ,0.459800000,0.309750000,0.585766667,0.319633333,0.572000000,0.571400000,0.461900000,0.522366667,0.620166667,0.571333333,0.336466667,0.576766667,0.651675000,0.719000000,0.326833333,0.546300000,0.371166667,0.410450000,0.530366667,0.563700000,0.379040000
1.3309 ,0.459500000,0.309725000,0.586033333,0.314766667,0.572333333,0.571950000,0.459100000,0.521466667,0.619100000,0.571500000,0.330366667,0.576266667,0.650975000,0.719350000,0.320400000,0.544333333,0.363800000,0.409875000,0.530866667,0.565600000,0.375860000
1.3347 ,0.459000000,0.309775000,0.586500000,0.309800000,0.572933333,0.572575000,0.456233333,0.520133333,0.617533333,0.571666667,0.324000000,0.575833333,0.650125000,0.719675000,0.313566667,0.541466667,0.355533333,0.408850000,0.531000000,0.567333333,0.372020000
1.3384 ,0.458166667,0.309650000,0.587066667,0.305000000,0.572733333,0.572775000,0.453000000,0.517766667,0.615200000,0.571800000,0.318466667,0.575700000,0.649375000,0.719350000,0.307133333,0.538266667,0.348066667,0.407750000,0.530633333,0.568066667,0.368140000
1.3422 ,0.456900000,0.309625000,0.587933333,0.300700000,0.572200000,0.572725000,0.449800000,0.514900000,0.612400000,0.572133333,0.313833333,0.575733333,0.649025000,0.718025000,0.301866667,0.534733333,0.342766667,0.407250000,0.529866667,0.568266667,0.365180000
1.3460 ,0.455500000,0.309625000,0.588800000,0.296733333,0.571300000,0.572525000,0.446900000,0.511800000,0.609500000,0.572500000,0.310200000,0.575733333,0.648325000,0.716200000,0.297700000,0.531500000,0.339500000,0.407400000,0.529100000,0.568666667,0.363420000
1.3497 ,0.454300000,0.310025000,0.590700000,0.294166667,0.571566667,0.573625000,0.446333333,0.509566667,0.606800000,0.573666667,0.308433333,0.576333333,0.648550000,0.715025000,0.295133333,0.528366667,0.338500000,0.408350000,0.528733333,0.570266667,0.363040000
1.3535 ,0.454133333,0.311100000,0.594300000,0.294700000,0.574066667,0.576450000,0.449200000,0.507733333,0.604533333,0.576300000,0.311433333,0.578666667,0.649650000,0.715875000,0.296400000,0.525100000,0.340833333,0.409525000,0.528833333,0.573666667,0.364080000
1.3572 ,0.454200000,0.313475000,0.600366667,0.299633333,0.579833333,0.581550000,0.458900000,0.505666667,0.600900000,0.581566667,0.321133333,0.584500000,0.654225000,0.719875000,0.302533333,0.520433333,0.345866667,0.409100000,0.527933333,0.577133333,0.364280000
1.3610 ,0.451366667,0.312750000,0.603033333,0.305566667,0.584733333,0.584400000,0.466666667,0.500033333,0.593766667,0.584733333,0.334733333,0.588200000,0.655200000,0.723650000,0.309433333,0.513666667,0.348400000,0.406250000,0.524600000,0.577166667,0.361060000
1.3647 ,0.447433333,0.313350000,0.605600000,0.307100000,0.588833333,0.586600000,0.468966667,0.496066667,0.588800000,0.587066667,0.341200000,0.594066667,0.657475000,0.725550000,0.311433333,0.506833333,0.348133333,0.400600000,0.520500000,0.576766667,0.356320000
1.3685 ,0.446366667,0.312850000,0.605233333,0.306666667,0.590466667,0.589275000,0.468566667,0.495233333,0.587633333,0.588566667,0.339966667,0.595233333,0.657850000,0.725075000,0.307400000,0.502766667,0.343533333,0.401400000,0.520400000,0.577766667,0.352220000
1.3722 ,0.446833333,0.313650000,0.608400000,0.303400000,0.590800000,0.589800000,0.468033333,0.491000000,0.586800000,0.587800000,0.337300000,0.591800000,0.656450000,0.725000000,0.306633333,0.500966667,0.340800000,0.402100000,0.522466667,0.583000000,0.351540000
1.3760 ,0.443066667,0.312850000,0.604566667,0.296966667,0.587866667,0.590150000,0.466666667,0.490900000,0.582800000,0.584833333,0.331300000,0.590900000,0.651500000,0.727025000,0.301600000,0.497000000,0.336300000,0.401050000,0.520866667,0.586300000,0.350000000
1.3797 ,0.441200000,0.311500000,0.605166667,0.296300000,0.589400000,0.588125000,0.467733333,0.488900000,0.578866667,0.586233333,0.324900000,0.592600000,0.653950000,0.719500000,0.295433333,0.488666667,0.331600000,0.397475000,0.517600000,0.584666667,0.345860000
1.3835 ,0.440366667,0.310200000,0.605366667,0.292933333,0.586900000,0.587675000,0.461200000,0.483033333,0.574866667,0.586900000,0.324600000,0.587966667,0.650825000,0.725700000,0.292900000,0.486066667,0.326200000,0.397550000,0.513966667,0.584766667,0.342500000
1.3872 ,0.438500000,0.314600000,0.606266667,0.285233333,0.591233333,0.588500000,0.461200000,0.483033333,0.573766667,0.585800000,0.320233333,0.589066667,0.648350000,0.722825000,0.284366667,0.485000000,0.317600000,0.396725000,0.516100000,0.586900000,0.338620000
1.3910 ,0.441933333,0.312900000,0.604300000,0.280566667,0.590700000,0.587825000,0.456766667,0.485200000,0.572766667,0.584366667,0.312233333,0.586466667,0.646325000,0.719125000,0.275966667,0.481300000,0.309133333,0.394425000,0.516600000,0.589233333,0.333640000
1.3947 ,0.438133333,0.310625000,0.602800000,0.274500000,0.588233333,0.586050000,0.450000000,0.480400000,0.569600000,0.581400000,0.300000000,0.583366667,0.639725000,0.720950000,0.268566667,0.479500000,0.296900000,0.396950000,0.517600000,0.594733333,0.328140000
1.3985 ,0.431866667,0.308700000,0.597600000,0.266866667,0.585633333,0.586050000,0.445366667,0.479033333,0.566466667,0.581066667,0.290500000,0.581033333,0.635225000,0.717775000,0.255433333,0.472833333,0.283500000,0.395375000,0.515433333,0.596000000,0.317940000
1.4022 ,0.429800000,0.306200000,0.596900000,0.256333333,0.579533333,0.579975000,0.435700000,0.471266667,0.559233333,0.571900000,0.281733333,0.571066667,0.625650000,0.714350000,0.245766667,0.466833333,0.273800000,0.393500000,0.512766667,0.594400000,0.310180000
1.4059 ,0.424400000,0.304750000,0.590666667,0.245000000,0.576866667,0.576850000,0.428366667,0.463233333,0.553100000,0.569400000,0.268000000,0.569400000,0.618600000,0.707350000,0.228433333,0.452366667,0.251500000,0.386175000,0.505966667,0.592266667,0.294640000
1.4097 ,0.414066667,0.299550000,0.583066667,0.228600000,0.568766667,0.566475000,0.412766667,0.451366667,0.541166667,0.560700000,0.247533333,0.559600000,0.604075000,0.701575000,0.206266667,0.439966667,0.226700000,0.378950000,0.498233333,0.592666667,0.274480000
1.4134 ,0.406766667,0.295700000,0.578100000,0.216366667,0.565033333,0.561750000,0.400333333,0.440200000,0.530433333,0.554500000,0.232600000,0.554966667,0.594300000,0.694550000,0.189166667,0.424966667,0.204233333,0.370675000,0.490233333,0.589233333,0.258440000
1.4171 ,0.397500000,0.291450000,0.575366667,0.207233333,0.562200000,0.559075000,0.391500000,0.430700000,0.518933333,0.553066667,0.220766667,0.553766667,0.589000000,0.689975000,0.175666667,0.409933333,0.187666667,0.364975000,0.481200000,0.585966667,0.244340000
1.4209 ,0.390300000,0.288200000,0.575833333,0.198866667,0.560800000,0.558150000,0.382566667,0.419366667,0.506433333,0.553066667,0.211766667,0.553833333,0.586375000,0.688100000,0.164666667,0.397200000,0.173533333,0.360325000,0.472600000,0.584266667,0.233280000
1.4246 ,0.382700000,0.285200000,0.576133333,0.192366667,0.560200000,0.558675000,0.376100000,0.409766667,0.496233333,0.555166667,0.205300000,0.556600000,0.587100000,0.686325000,0.156133333,0.385766667,0.162866667,0.355600000,0.465400000,0.582033333,0.224160000
1.4283 ,0.377300000,0.283475000,0.577700000,0.187866667,0.560033333,0.559150000,0.370633333,0.401833333,0.488000000,0.557800000,0.201300000,0.559500000,0.589275000,0.685875000,0.151300000,0.377133333,0.156266667,0.352000000,0.459900000,0.579333333,0.218040000
1.4321 ,0.373733333,0.282200000,0.579533333,0.185633333,0.560800000,0.560550000,0.367600000,0.396700000,0.481766667,0.560366667,0.199266667,0.562366667,0.591575000,0.685950000,0.148333333,0.371433333,0.152500000,0.349800000,0.455400000,0.578833333,0.214920000
1.4358 ,0.371466667,0.281575000,0.581733333,0.184133333,0.562033333,0.562600000,0.367066667,0.393433333,0.476766667,0.562166667,0.198033333,0.563800000,0.593575000,0.688125000,0.146200000,0.367800000,0.150500000,0.349925000,0.454166667,0.581500000,0.213820000
1.4395 ,0.369933333,0.281000000,0.583700000,0.182866667,0.563533333,0.564750000,0.366566667,0.390666667,0.472700000,0.564800000,0.196800000,0.565300000,0.595400000,0.689850000,0.144233333,0.364000000,0.148200000,0.349250000,0.452600000,0.583500000,0.211800000
1.4432 ,0.367733333,0.280450000,0.585300000,0.181266667,0.564166667,0.565550000,0.364933333,0.387333333,0.469000000,0.566233333,0.195200000,0.566600000,0.596800000,0.691075000,0.142033333,0.360800000,0.144633333,0.348075000,0.450266667,0.583733333,0.208880000
1.4470 ,0.365866667,0.279375000,0.586033333,0.179800000,0.564666667,0.566600000,0.363100000,0.384166667,0.465866667,0.567833333,0.193566667,0.568566667,0.598525000,0.692200000,0.139566667,0.357300000,0.141233333,0.345925000,0.448133333,0.582433333,0.205700000
1.4507 ,0.364233333,0.278325000,0.586700000,0.178633333,0.565133333,0.567450000,0.360866667,0.381633333,0.463633333,0.569333333,0.192633333,0.570633333,0.600625000,0.692625000,0.137166667,0.354033333,0.137766667,0.344025000,0.445633333,0.580433333,0.202720000
1.4544 ,0.362800000,0.277825000,0.586800000,0.177466667,0.564866667,0.568275000,0.358733333,0.379100000,0.461500000,0.570500000,0.191466667,0.572966667,0.602325000,0.692075000,0.135533333,0.351766667,0.135400000,0.342325000,0.443466667,0.578100000,0.200340000
1.4581 ,0.361633333,0.277350000,0.587266667,0.176633333,0.564100000,0.568275000,0.356533333,0.376900000,0.459566667,0.571366667,0.190800000,0.574600000,0.603650000,0.691775000,0.134566667,0.350300000,0.134666667,0.341275000,0.442166667,0.576300000,0.199020000
1.4618 ,0.361133333,0.277475000,0.588033333,0.176233333,0.563566667,0.568400000,0.354933333,0.375466667,0.458266667,0.572200000,0.190633333,0.575833333,0.604875000,0.690825000,0.134500000,0.349433333,0.134800000,0.341050000,0.441300000,0.575100000,0.198840000
1.4656 ,0.361500000,0.278275000,0.588933333,0.176800000,0.564366667,0.569825000,0.355533333,0.375933333,0.458600000,0.573833333,0.191266667,0.577033333,0.606625000,0.691200000,0.135433333,0.349933333,0.136166667,0.342175000,0.441700000,0.575766667,0.200160000
1.4693 ,0.363500000,0.279700000,0.590500000,0.178300000,0.566333333,0.571800000,0.358233333,0.377533333,0.459900000,0.575200000,0.192933333,0.577666667,0.608150000,0.693375000,0.137100000,0.351866667,0.138100000,0.343750000,0.443900000,0.578300000,0.202440000
1.4730 ,0.364900000,0.280250000,0.591266667,0.179533333,0.567633333,0.573375000,0.360300000,0.378600000,0.460766667,0.576100000,0.194366667,0.578100000,0.609750000,0.695925000,0.138433333,0.353066667,0.139400000,0.344650000,0.445066667,0.579600000,0.204100000
1.4767 ,0.366066667,0.280850000,0.592300000,0.180566667,0.568700000,0.574800000,0.361433333,0.379200000,0.461366667,0.577500000,0.195333333,0.579266667,0.612025000,0.697600000,0.139033333,0.353666667,0.140233333,0.344825000,0.445833333,0.579766667,0.204840000
1.4804 ,0.366166667,0.280975000,0.592166667,0.181133333,0.568700000,0.575350000,0.361266667,0.379333333,0.461233333,0.578000000,0.195733333,0.580166667,0.613750000,0.698900000,0.139866667,0.354233333,0.141033333,0.344725000,0.445700000,0.578966667,0.205320000
1.4841 ,0.367333333,0.281625000,0.593266667,0.182000000,0.569533333,0.576375000,0.361966667,0.379966667,0.461900000,0.579333333,0.196900000,0.581666667,0.616650000,0.700475000,0.140866667,0.355100000,0.142000000,0.344750000,0.446166667,0.578266667,0.206100000
1.4878 ,0.368066667,0.281850000,0.593500000,0.183066667,0.569766667,0.577050000,0.362100000,0.380266667,0.462300000,0.580166667,0.197866667,0.583066667,0.619150000,0.701650000,0.141966667,0.355900000,0.142933333,0.344450000,0.446233333,0.576900000,0.206640000
1.4915 ,0.368900000,0.282275000,0.594000000,0.184200000,0.570200000,0.577825000,0.362266667,0.380600000,0.462900000,0.581500000,0.199033333,0.585166667,0.622075000,0.702625000,0.143300000,0.356566667,0.143966667,0.344175000,0.446500000,0.575100000,0.207300000
1.4952 ,0.369666667,0.282650000,0.594566667,0.185233333,0.570166667,0.578350000,0.361966667,0.380633333,0.463466667,0.582433333,0.200066667,0.586900000,0.624600000,0.703150000,0.144466667,0.357233333,0.145066667,0.343925000,0.446566667,0.573300000,0.208040000
1.4989 ,0.370533333,0.283250000,0.594833333,0.186300000,0.570266667,0.579000000,0.362133333,0.381200000,0.464366667,0.583433333,0.201333333,0.588466667,0.626925000,0.703675000,0.145900000,0.358333333,0.146733333,0.343975000,0.446933333,0.571833333,0.209280000
1.5027 ,0.372033333,0.284175000,0.595500000,0.187766667,0.570600000,0.579850000,0.362900000,0.382233333,0.465833333,0.584333333,0.202933333,0.589600000,0.629125000,0.704675000,0.147733333,0.360100000,0.148733333,0.344575000,0.447966667,0.571300000,0.211040000
1.5063 ,0.373633333,0.285275000,0.595900000,0.189333333,0.571033333,0.580650000,0.364033333,0.383600000,0.467600000,0.585100000,0.204633333,0.590566667,0.631050000,0.705725000,0.149766667,0.362133333,0.151000000,0.345375000,0.449300000,0.571000000,0.213040000
1.5101 ,0.375333333,0.286400000,0.596366667,0.190966667,0.571500000,0.581400000,0.365266667,0.385133333,0.469366667,0.585833333,0.206233333,0.591466667,0.632850000,0.706600000,0.151900000,0.364200000,0.153100000,0.346375000,0.450833333,0.570966667,0.215140000
1.5138 ,0.376800000,0.287425000,0.596666667,0.192500000,0.571733333,0.581925000,0.366300000,0.386533333,0.471100000,0.586433333,0.207800000,0.592166667,0.634425000,0.707275000,0.153733333,0.366133333,0.155333333,0.347150000,0.452000000,0.570533333,0.217180000
1.5174 ,0.378400000,0.288425000,0.596966667,0.194033333,0.572000000,0.582500000,0.367433333,0.387933333,0.472866667,0.587100000,0.209566667,0.592733333,0.636000000,0.708125000,0.155733333,0.368100000,0.157600000,0.348125000,0.453400000,0.570366667,0.219280000
1.5211 ,0.380066667,0.289475000,0.597300000,0.195566667,0.572333333,0.583150000,0.368666667,0.389466667,0.474700000,0.587633333,0.211333333,0.593400000,0.637400000,0.708900000,0.157933333,0.370133333,0.160000000,0.349075000,0.454733333,0.570266667,0.221440000
1.5248 ,0.381533333,0.290500000,0.597600000,0.197200000,0.572633333,0.583625000,0.369866667,0.390733333,0.476333333,0.588200000,0.213133333,0.593966667,0.638850000,0.709650000,0.160066667,0.371900000,0.162233333,0.350050000,0.455966667,0.570133333,0.223620000
1.5285 ,0.382866667,0.291525000,0.597900000,0.198633333,0.572800000,0.584075000,0.371066667,0.391933333,0.477733333,0.588733333,0.214866667,0.594466667,0.640125000,0.710325000,0.162166667,0.373566667,0.164533333,0.351025000,0.457033333,0.570100000,0.225820000
1.5322 ,0.384033333,0.292525000,0.598100000,0.200100000,0.573066667,0.584600000,0.372233333,0.393000000,0.479033333,0.589300000,0.216633333,0.595000000,0.641325000,0.710850000,0.164133333,0.374966667,0.166666667,0.351850000,0.457966667,0.570000000,0.227920000
1.5359 ,0.385200000,0.293500000,0.598533333,0.201500000,0.573333333,0.585150000,0.373500000,0.394100000,0.480166667,0.589800000,0.218300000,0.595400000,0.642450000,0.711575000,0.166200000,0.376400000,0.168933333,0.352925000,0.458933333,0.570166667,0.230060000
1.5396 ,0.386333333,0.294375000,0.598766667,0.202900000,0.573433333,0.585500000,0.374500000,0.394900000,0.481166667,0.590100000,0.219900000,0.595666667,0.643425000,0.712100000,0.168100000,0.377533333,0.170966667,0.353725000,0.459566667,0.570100000,0.232080000
1.5433 ,0.387300000,0.295300000,0.599033333,0.204300000,0.573800000,0.586100000,0.375866667,0.395833333,0.482133333,0.590600000,0.221600000,0.596000000,0.644350000,0.712750000,0.170233333,0.378733333,0.173233333,0.354650000,0.460400000,0.570300000,0.234200000
1.5470 ,0.388233333,0.296200000,0.599200000,0.205700000,0.573866667,0.586400000,0.376900000,0.396466667,0.482933333,0.590966667,0.223233333,0.596233333,0.645125000,0.713375000,0.172200000,0.379966667,0.175366667,0.355650000,0.461133333,0.570533333,0.236380000
1.5507 ,0.389166667,0.297000000,0.599333333,0.206966667,0.574000000,0.586850000,0.377966667,0.397200000,0.483666667,0.591300000,0.224766667,0.596566667,0.645925000,0.713850000,0.174166667,0.380966667,0.177500000,0.356550000,0.461733333,0.570566667,0.238360000
1.5543 ,0.390066667,0.297925000,0.599533333,0.208300000,0.574133333,0.587350000,0.379100000,0.397900000,0.484400000,0.591600000,0.226266667,0.596733333,0.646600000,0.714275000,0.176133333,0.382033333,0.179466667,0.357400000,0.462400000,0.570700000,0.240320000
1.5580 ,0.391000000,0.298675000,0.599600000,0.209633333,0.574433333,0.587925000,0.380300000,0.398700000,0.485200000,0.592100000,0.227833333,0.597100000,0.647325000,0.714625000,0.178033333,0.383133333,0.181533333,0.358375000,0.463033333,0.570900000,0.242240000
